ID,Summary,Parent Interest ID,Registered,Published,Updated_1,Category,MNIS ID,Member,JobTitle,StartDate,EndDate,IsUntilFurtherNotice,PayerName,PayerIsPrivateIndividual,IsPaidAsDirectorOfPayer,PayerNatureOfBusiness,PayerPublicAddress,HasSoughtAcobaAdvice,Link,Updated_2,Updated_3,Updated_4,Updated_5,Updated_6,Updated_7,source_file,PaymentReceived,ReceivedDate,PaymentType,PaymentDescription,Value,HoursWorked,HoursDetails,IsUltimatePayerDifferent,UltimatePayerName,UltimatePayerProtectedByConfidentiality,UltimatePayerAddress,UltimatePayerNatureOfBusiness,IsPaymentDonated,DonateePaidBy,DonateeType,DonateeDetails,RegularityOfPayment,PeriodForHoursWorked,DonationSource,AcceptedDate,ReceivedEndDate,IsSoleBeneficiary,DonorName,DonorPublicAddress,DonorStatus,DonorCompanyName,DonorCompanyUrl,DonorCompanyIdentifier,DonorCompanyIdentifierSource,DonorTrustDetails,DonorOtherDetails,Appg,VisitLocations_Country_1,VisitLocations_Destination_1,Purpose,Donors_Name_1,Donors_IsPrivateIndividual_1,Donors_PublicAddress_1,Donors_PaymentType_1,Donors_PaymentDescription_1,Donors_Value_1,Donors_IsSoleBeneficiary_1,Donors_Name_2,Donors_IsPrivateIndividual_2,Donors_PublicAddress_2,Donors_PaymentType_2,Donors_PaymentDescription_2,Donors_Value_2,Donors_IsSoleBeneficiary_2,Donors_Name_3,Donors_IsPrivateIndividual_3,Donors_PublicAddress_3,Donors_PaymentType_3,Donors_PaymentDescription_3,Donors_Value_3,Donors_IsSoleBeneficiary_3,VisitLocations_Country_2,VisitLocations_Destination_2,VisitLocations_Country_3,VisitLocations_Destination_3,Donors_Name_4,Donors_IsPrivateIndividual_4,Donors_PublicAddress_4,Donors_PaymentType_4,Donors_PaymentDescription_4,Donors_Value_4,Donors_IsSoleBeneficiary_4,Donors_Name_5,Donors_IsPrivateIndividual_5,Donors_PublicAddress_5,Donors_PaymentType_5,Donors_PaymentDescription_5,Donors_Value_5,Donors_IsSoleBeneficiary_5,IsSoleOwner,Location,PropertyDescription,PropertyOwnerDetails,RentalIncomeDetails,RentalIncomeStartDate,RentalIncomeEndDate,NumberOfProperties,IsLand,IsAnyRentalIncomePaidToAnotherPerson,Country,LandUse,PropertyType,ShareholdingThreshold,RegistrableDate,OrganisationName,OrganisationDescription,HeldOnBehalfOf,ManagedBy,AroseOn,Description,MiscellaneousInterestType,Year
3647,International visit to Switzerland between 02 January 2024 and 06 January 2024,,22/01/2024,17/12/2023,05/02/2024,Visits outside the UK,4874,Andrew Griffith,,02/01/2024,06/01/2024,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/3647,,,,,,,PublishedInterest-Category_4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APPG for Switzerland,Switzerland,Davos,68th Annual British-Swiss Parliamentary ski week with the APPG for Switzerland.,Davos Klosters Bergbahnen AG,FALSE,"Brämabüelstrasse 11, 7270 Davos",In kind,"For two people, discounted ski-passes and guiding",1150,FALSE,Skigruppe der Bundesversammlung,TRUE,,In kind,"For two people, hospitality (I paid all other costs)",300,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4281,International visit to Cyprus between 13 February 2024 and 16 February 2024,,27/02/2024,17/12/2023,,Visits outside the UK,4938,Paulette Hamilton,,13/02/2024,16/02/2024,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/4281,,,,,,,PublishedInterest-Category_4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APPG For Cyprus,Cyprus,,"Trip with the APPG for Cyprus to understand the political and economic situation in Cyprus, meet members of parliament and government, and visit key historical sites.",House of Representatives of the Republic of Cyprus,FALSE,"1102 Nicosia, Cyprus",In kind,"Transport, accommodation and meals",752,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3439,International visit to France between 25 January 2024 and 27 January 2024,,31/01/2024,17/12/2023,,Visits outside the UK,4656,Layla Moran,,25/01/2024,27/01/2024,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/3439,,,,,,,PublishedInterest-Category_4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,Paris,International conference to meet and exchange ideas with key European stakeholders.,Franco-British Colloque,FALSE,"Station House, Station Approach, East Horsley KT24 6QX",In kind,Two nights' accommodation including meals,855.29,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3441,International visit to France between 25 January 2024 and 27 January 2024,,16/02/2024,17/12/2023,,Visits outside the UK,3991,Jesse Norman,,25/01/2024,27/01/2024,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/3441,,,,,,,PublishedInterest-Category_4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,Versailles,To attend the Franco-British Colloque conference.,Franco-British Colloque Ltd,FALSE,"Station house, Station Approach, East Horsley KT24 6QX",In kind,Hotel Room and food for two nights and a taxi transfer,1009.66,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4278,International visit to France between 25 January 2024 and 27 January 2024,,20/02/2024,17/12/2023,,Visits outside the UK,420,Yvette Cooper,,25/01/2024,27/01/2024,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/4278,,,,,,,PublishedInterest-Category_4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,Paris,Attending and speaking at the Franco-British Colloque 2024 in my capacity as Shadow Home Secretary.,Franco-British Colloque Ltd,FALSE,"Station House, Station Approach, East Horsley KT24 6QX",In kind,"Accommodation, transport and food",1011,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3649,International visit to Brazil between 01 February 2024 and 02 February 2024,,14/02/2024,17/12/2023,,Visits outside the UK,4827,Claire Hanna,,01/02/2024,02/02/2024,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/3649,,,,,,,PublishedInterest-Category_4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brazil,,Attending St Brigid's Day event on Good Friday Agreement and reconciliation.,"Embassy of Ireland, Brazil (Irish Department of Foreign Affairs,)",FALSE,"Brazil SHIS QL 2 conjunto 05 casa 09, Lago Sul, Brasília, DFCEP 71630-255, Brazil",In kind,"International and internal flights, accommodation",900,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3393,International visit to Japan between 30 January 2024 and 05 February 2024,,09/02/2024,17/12/2023,,Visits outside the UK,4523,Catherine West,,30/01/2024,05/02/2024,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/3393,,,,,,,PublishedInterest-Category_4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Japan,,To meet the Japanese Prime Minister and to attend the UK-Japan 21st Century Group 2024 Conference.,UK Japan 21st Century Group,FALSE,"The Japan Society, 13/14 Cornwall Terrace, London NW1 4QP",In kind,"Return flights to Tokyo (£1,839), hotels and hospitality (£1,136.45) and travel within country (£98.71)",3074.16,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3392,International visit to Israel between 09 January 2024 and 11 January 2024,,06/02/2024,17/12/2023,,Visits outside the UK,4871,Christian Wakeford,,09/01/2024,11/01/2024,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/3392,,,,,,,PublishedInterest-Category_4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Israel,,"Fact-finding visit. Meetings with Israeli politicians, academics, activists and diplomats.",Labour Friends of Israel,FALSE,"BM LFI, London WC1N 3XX",In kind,"Flights, accommodation and meals",2500,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3396,International visit to Ireland between 03 February 2024 and 05 February 2024,,12/02/2024,17/12/2023,,Visits outside the UK,39,Sir John Whittingdale,,03/02/2024,05/02/2024,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/3396,,,,,,,PublishedInterest-Category_4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ireland,Dublin,To attend the Dublin Racing Festival.,Betting and Gaming Council,FALSE,"1 Bedford Row, London WC1R 4BU",In kind,"Two tickets to the Dublin Racing Festival, including flights and accommodation",1290,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3235,International visit to United States between 29 December 2023 and 02 January 2024,,17/01/2024,17/12/2023,,Visits outside the UK,4356,Angela Rayner,,29/12/2023,02/01/2024,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/3235,,,,,,,PublishedInterest-Category_4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,New York,Personal holiday.,Waheed Alli,TRUE,,In kind,The use of a flat as accommodation for five nights,1250,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3648,International visit to Bahrain between 17 November 2023 and 20 November 2023,,19/12/2023,17/12/2023,,Visits outside the UK,415,Fabian Hamilton,,17/11/2023,20/11/2023,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/3648,,,,,,,PublishedInterest-Category_4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bahrain,Manama,Attendance at the International Institute of Strategic Studies (IISS) Manama Dialogue 2023.,"Shura Council, Kingdom of Bahrain",FALSE,"PO Box 10105, Kingdom of Bahrain",In kind,"Flights, accommodation and meals",1463.51,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11267,Azad Government of the State of Jammu & Kashmir - £707.00,,14/11/2024,18/11/2024,,Gifts and benefits from sources outside the UK,4598,Mohammad Yasin,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/11267,,,,,,,PublishedInterest-Category_5.csv,,18/10/2024,InKind,Transport was provided for me and up to six other family members during my recent trip to Pakistan,707,,,,,,,,,,,,,,,18/10/2024,03/11/2024,FALSE,Azad Government of the State of Jammu & Kashmir,"Services & General Administration Department, Central Transport Pool G0, Azad Government of the State of Jammu & Kashmir, Muzzadarabad",Other,,,,,,Government,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10782,Ayita LLC - £836.00,,25/09/2024,25/09/2024,,Gifts and benefits from sources outside the UK,4356,Angela Rayner,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/10782,,,,,,,PublishedInterest-Category_5.csv,,28/08/2024,InKind,"Hospitality - visit to DJ booth, Hï Ibiza",836,,,,,,,,,,,,,,,28/08/2024,,TRUE,Ayita LLC,"Ayita LLC
10351 Washington Blvd, Culver City, CA 90232",Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10723,"Mr Ronald Chagoury - £1,440.00",,17/09/2024,17/09/2024,,Gifts and benefits from sources outside the UK,4018,Helen Grant,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/10723,,,,,,,PublishedInterest-Category_5.csv,,02/09/2024,InKind,"Accommodation at the Peninsula Hotel, 19 Av. Kléber, 75116 Paris, France - value €1700 Euro - equivalent to GBP @1.18 = £1440.  I was accompanied by my husband",1440,,,,,,,,,,,,,,,02/09/2024,03/09/2024,FALSE,Mr Ronald Chagoury,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4566,Stripe Press Inc - £414.00,,19/03/2024,22/03/2024,,Gifts and benefits from sources outside the UK,4679,Neil O'Brien,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/4566,,,,,,,PublishedInterest-Category_5.csv,,04/03/2024,InKind,Meals and accommodation at small group retreat in Guildford,414,,,,,,,,,,,,,,,04/03/2024,06/03/2024,TRUE,Stripe Press Inc,"354 Oyster Point Boulevard, South San Francisco, CA 94080, United States",Friendly society,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3242,Association of Marshall Scholars - £465.00,,07/02/2024,06/03/2024,,Gifts and benefits from sources outside the UK,4264,Stephen Doughty,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/3242,,,,,,,PublishedInterest-Category_5.csv,,13/01/2024,InKind,"Associated with participating in a cross-party conference, accommodation (£315) and hospitality (£150)",465,,,,,,,,,,,,,,,13/01/2024,14/01/2024,TRUE,Association of Marshall Scholars,"67 35th Street, Unit B-513 Brooklyn, NY 11232",Unincorporated association,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3238,Association of Marshall Scholars - £465.00,,26/01/2024,06/03/2024,,Gifts and benefits from sources outside the UK,4107,Dame Harriett Baldwin,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/3238,,,,,,,PublishedInterest-Category_5.csv,,13/01/2024,InKind,"Associated with taking part in the US-UK legislative exchange in Oxford, hospitality and accommodation",465,,,,,,,,,,,,,,,13/01/2024,14/01/2024,TRUE,Association of Marshall Scholars,"168 Prospect Park SW, Brooklyn, NY 11218, USA",Other,,,,,,US non-profit endowment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10823,Property in London,,27/09/2024,27/09/2024,,Land and property (within or outside the UK),4031,Rachel Reeves,,09/09/2024,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/10823,,,,,,,PublishedInterest-Category_6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,London,House,Co-owned with a family member.,The rental income is paid jointly to my partner and me.,09/09/2024,,1,FALSE,TRUE,United Kingdom,,Residential,,,,,,,,,,
5985,Property in London,,07/08/2024,02/09/2024,,Land and property (within or outside the UK),5332,Lincoln Jopp,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/5985,,,,,,,PublishedInterest-Category_6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,London,House,owned with my wife,,,,1,FALSE,FALSE,United Kingdom,,Residential,,,,,,,,,,
9030,Property in Leicestershire,,01/08/2024,04/08/2024,,Land and property (within or outside the UK),5258,Louise Jones,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/9030,,,,,,,PublishedInterest-Category_6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Leicestershire,,,,,,1,FALSE,FALSE,United Kingdom,,Residential,,,,,,,,,,
9048,Property in Nottinghamshire,,01/08/2024,04/08/2024,,Land and property (within or outside the UK),5047,James Naish,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/9048,,,,,,,PublishedInterest-Category_6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,Nottinghamshire,,The land is part of The William Arthur Robinson Will Trust. I am one of two trustees,,,,,TRUE,FALSE,United Kingdom,Agricultural,,,,,,,,,,,
10170,Property in Burnley,,04/08/2024,04/08/2024,,Land and property (within or outside the UK),5231,Mr Adnan Hussain,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/10170,,,,,,,PublishedInterest-Category_6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Burnley,House,,,,,2,FALSE,FALSE,United Kingdom,,Residential,,,,,,,,,,
9935,Property in Hamburg,,03/08/2024,04/08/2024,,Land and property (within or outside the UK),5171,Julia Buckley,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/9935,,,,,,,PublishedInterest-Category_6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,Hamburg,1 bed Flat,Co-owned with 2 step-family members,,,,1,FALSE,FALSE,Germany,,Residential,,,,,,,,,,
10143,Property in London,,04/08/2024,04/08/2024,31/10/2024,Land and property (within or outside the UK),5117,Sarah Smith,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/10143,,,,,,,PublishedInterest-Category_6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,London,house,,,04/07/2024,01/09/2024,1,FALSE,FALSE,United Kingdom,,Residential,,,,,,,,,,
9341,Property in Guildford,,03/08/2024,04/08/2024,,Land and property (within or outside the UK),5285,Katie Lam,,,18/07/2024,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/9341,,,,,,,PublishedInterest-Category_6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,Guildford,Flat,Co-owned with a family member,Half the rental income went to my family member (the co-owner),,17/07/2024,1,FALSE,TRUE,United Kingdom,,Residential,,,,,,,,,,
9395,Property in Tyrone,,02/08/2024,04/08/2024,,Land and property (within or outside the UK),5153,Mr Cathal Mallaghan,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/9395,,,,,,,PublishedInterest-Category_6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,Tyrone,House,Co-owned with family member,,,,1,FALSE,FALSE,United Kingdom,,Residential,,,,,,,,,,
9336,Property in Guildford,,02/08/2024,04/08/2024,,Land and property (within or outside the UK),5285,Katie Lam,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/9336,,,,,,,PublishedInterest-Category_6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Guildford,House,,,,31/07/2024,1,FALSE,FALSE,United Kingdom,,Residential,,,,,,,,,,
9393,Property in Tyrone,,02/08/2024,04/08/2024,,Land and property (within or outside the UK),5153,Mr Cathal Mallaghan,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/9393,,,,,,,PublishedInterest-Category_6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,Tyrone,,Co-owned with family member,,,,,TRUE,FALSE,United Kingdom,Agricultural,,,,,,,,,,,
9677,Property in Norwich,,02/08/2024,04/08/2024,,Land and property (within or outside the UK),5131,Jack Abbott,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/9677,,,,,,,PublishedInterest-Category_6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,Norwich,House,Co-owned,,,,1,FALSE,FALSE,United Kingdom,,Residential,,,,,,,,,,
10004,Property in Ile-de-France,,03/08/2024,04/08/2024,,Land and property (within or outside the UK),5201,Victoria Collins,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/10004,,,,,,,PublishedInterest-Category_6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Ile-de-France,Studio Flat,,,,,1,FALSE,FALSE,France,,Residential,,,,,,,,,,
10034,Property in Shotts,,04/08/2024,04/08/2024,,Land and property (within or outside the UK),5200,Kenneth Stevenson,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/10034,,,,,,,PublishedInterest-Category_6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,Shotts,End terraced house,Co-owned with my wife.,,,,1,FALSE,FALSE,United Kingdom,,Residential,,,,,,,,,,
9867,Property in London,,04/08/2024,04/08/2024,,Land and property (within or outside the UK),5148,Mr Hamish Falconer,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/9867,,,,,,,PublishedInterest-Category_6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,London,,,,,,1,FALSE,FALSE,United Kingdom,,Residential,,,,,,,,,,
9890,Property in London,,03/08/2024,04/08/2024,,Land and property (within or outside the UK),5133,Alice Macdonald,,04/07/2024,21/07/2024,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/9890,,,,,,,PublishedInterest-Category_6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,London,Flat,,,,,1,FALSE,FALSE,United Kingdom,,Residential,,,,,,,,,,
9953,Property in Sandwell,,03/08/2024,04/08/2024,,Land and property (within or outside the UK),5059,Gurinder Singh Josan,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/9953,,,,,,,PublishedInterest-Category_6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,Sandwell,,All properties are co-owned with family members,Rental income is paid to all co-owners of the respective property,,,3,FALSE,TRUE,United Kingdom,,Commercial,,,,,,,,,,
9024,Property in London,,01/08/2024,04/08/2024,,Land and property (within or outside the UK),5204,Sarah Sackman,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/9024,,,,,,,PublishedInterest-Category_6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,London,Flat,co-owned with family members,I receive a third of the total. The remainder is divided between two other members of my family.,,,1,FALSE,TRUE,United Kingdom,,Residential,,,,,,,,,,
9049,Property in Nottinghamshire,,01/08/2024,04/08/2024,,Land and property (within or outside the UK),5047,James Naish,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/9049,,,,,,,PublishedInterest-Category_6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,Nottinghamshire,Farm buildings,The property is part of The William Arthur Robinson Will Trust. I am one of two trustees,,,,1,FALSE,FALSE,United Kingdom,,Agricultural,,,,,,,,,,
9251,Property in London,,02/08/2024,04/08/2024,,Land and property (within or outside the UK),5079,Joani Reid,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/9251,,,,,,,PublishedInterest-Category_6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,London,Flat,,,,,1,FALSE,FALSE,United Kingdom,,Residential,,,,,,,,,,
9195,Property in Warrington,,02/08/2024,04/08/2024,,Land and property (within or outside the UK),5154,Sarah Hall,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/9195,,,,,,,PublishedInterest-Category_6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,Warrington,House,Co-owned with a family member.,,,,1,FALSE,FALSE,United Kingdom,,Residential,,,,,,,,,,
9692,Property in London,,02/08/2024,04/08/2024,,Land and property (within or outside the UK),5203,Alison Griffiths,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/9692,,,,,,,PublishedInterest-Category_6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,London,Flat,Co-owned with family member.,,,,1,FALSE,FALSE,United Kingdom,,Residential,,,,,,,,,,
9547,Property in Somerset,,04/08/2024,04/08/2024,,Land and property (within or outside the UK),4089,Tessa Munt,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/9547,,,,,,,PublishedInterest-Category_6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Somerset,Flat,,,,,1,FALSE,FALSE,United Kingdom,,Residential,,,,,,,,,,
9769,"Property in Newcastle, Leicester, Gainford",,03/08/2024,04/08/2024,,Land and property (within or outside the UK),5068,Shivani Raja,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/9769,,,,,,,PublishedInterest-Category_6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,"Newcastle, Leicester, Gainford",House,,,,,3,FALSE,FALSE,United Kingdom,,Commercial,,,,,,,,,,
9948,Property in Sandwell and Birmingham,,03/08/2024,04/08/2024,,Land and property (within or outside the UK),5059,Gurinder Singh Josan,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/9948,,,,,,,PublishedInterest-Category_6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,Sandwell and Birmingham,,All properties are co-owned with family members,Rental income is paid to all co-owners of the respective property,,,5,FALSE,TRUE,United Kingdom,,Residential,,,,,,,,,,
10198,Property in London,,04/08/2024,04/08/2024,,Land and property (within or outside the UK),5097,Mr Bayo Alaba,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/10198,,,,,,,PublishedInterest-Category_6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,London,flat,Co-owned with family member,,,,7,FALSE,FALSE,United Kingdom,,Residential,,,,,,,,,,
6373,Property in Cheltenham,,04/08/2024,04/08/2024,,Land and property (within or outside the UK),5117,Sarah Smith,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6373,,,,,,,PublishedInterest-Category_6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Cheltenham,Flat,,,,,1,FALSE,FALSE,United Kingdom,,Residential,,,,,,,,,,
9222,Property in Folkestone and Hythe,,04/08/2024,04/08/2024,,Land and property (within or outside the UK),5091,Nigel Farage,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/9222,,,,,,,PublishedInterest-Category_6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Folkestone and Hythe,House,,,,,1,FALSE,FALSE,United Kingdom,,Residential,,,,,,,,,,
